,Unnamed: 0,title,text,rating,final_text,final_title,title_text,year
1853,1853,Happy Hour,"Local agradável para um happy hour com os amigos. Garçons super atenciosos e uma costelinha divina, que ira qualquer uma do regime.",1,local agradável happy hour amigos garçons super atenciosos costelinha divina ira qualquer regime,happy hour,local agradável happy hour amigos garçons super atenciosos costelinha divina ira qualquer regime happy hour,2014
1854,1854,Muito Bom!,"Outback do Iguatemi, muito bom , tirando a grande fila de espera , o resto é tudo perfeito, começando da cebola empanada ao chopp que ao meu ver é o melhor que já tomei, tem também o pãozinho de entrada, bem como aquela costelinha, o...Mais",1,outback iguatemi bom tirando grande fila espera resto tudo perfeito começando cebola empanada chopp ver melhor tomei pãozinho entrada bem costelinha,bom,outback iguatemi bom tirando grande fila espera resto tudo perfeito começando cebola empanada chopp ver melhor tomei pãozinho entrada bem costelinha bom,2014
1855,1855,M-A-R-A-V-I-L-H-O-S-O,"não há outra palavra para descrever o lugar! A comida é maravilhosa! O atendimento então, nem comento, de tao bom! Pessoal bem treinado é outra coisa! Recomendo pedirem de entrada o pãozinho australiano, é de comer rezando! A famosa costelinha é deliciosa! Nao curto carne,...Mais",1,outra palavra descrever lugar comida maravilhosa atendimento então comento tao bom pessoal bem treinado outra coisa recomendo pedirem entrada pãozinho australiano comer rezando famosa costelinha deliciosa nao curto carne,,outra palavra descrever lugar comida maravilhosa atendimento então comento tao bom pessoal bem treinado outra coisa recomendo pedirem entrada pãozinho australiano comer rezando famosa costelinha deliciosa nao curto carne ,2014
1856,1856,Tudo de bom,"Outback do Iguatemi. Sempre lotado mas com a qualidade de sempre. Garçons eficientes, chopp gelado (tem o black) e aquela costelinha de porco para sair do regime. Recomendo",1,outback iguatemi sempre lotado qualidade sempre garçons eficientes chopp gelado black costelinha porco sair regime recomendo,tudo bom,outback iguatemi sempre lotado qualidade sempre garçons eficientes chopp gelado black costelinha porco sair regime recomendo tudo bom,2014
1857,1857,Cebola,"A cebola empanada é perfeita e o chopp geladíssimo.
Isso sem falar dos demais pratos do cardápio.
Atendimento bom mas sempre lotado.",1,cebola empanada perfeita chopp geladíssimo falar demais pratos cardápio atendimento bom sempre lotado,cebola,cebola empanada perfeita chopp geladíssimo falar demais pratos cardápio atendimento bom sempre lotado cebola,2014
1858,1858,Perfeito,"Restaurante muito bem localizado, com uma comida perfeita e atendimento impecável fazem do Outback Steakhouse uma excelente opção para quem vai a Brasília.",1,restaurante bem localizado comida perfeita atendimento impecável fazem outback steakhouse excelente opção vai brasília,perfeito,restaurante bem localizado comida perfeita atendimento impecável fazem outback steakhouse excelente opção vai brasília perfeito,2014
1859,1859,Culinária Australiana $$,"Pontos positivos -
O almoço (comida) foi muito bom e recomendo o Ribs On The Barbie
Costela de porco defumada e grelhada, regada com o delicioso molho Barbecue, servida com fritas e Cinnamon Apples. (costela assada com molho tipicamente Australiano, fritas e batas grelhadas). Ah,...Mais",0,pontos positivos almoço comida bom recomendo ribs the barbie costela porco defumada grelhada regada delicioso molho barbecue servida fritas cinnamon apples costela assada molho tipicamente australiano fritas batas grelhadas,culinária australiana,pontos positivos almoço comida bom recomendo ribs the barbie costela porco defumada grelhada regada delicioso molho barbecue servida fritas cinnamon apples costela assada molho tipicamente australiano fritas batas grelhadas culinária australiana,2014
1860,1860,Costelinha perfeita,"Um dos melhores lugares da cidade para comer...
A costelinha de porco é simplesmente a marca do lugar com um sabor inigualável!
O ambiente também é ótimo e cabe em qualquer ocasião...
O valor é um pouco alto pro tipo de prato, mas, considerando o...Mais",1,melhores lugares cidade comer costelinha porco simplesmente marca lugar sabor inigualável ambiente ótimo cabe qualquer ocasião valor pouco alto pro tipo prato considerando,costelinha perfeita,melhores lugares cidade comer costelinha porco simplesmente marca lugar sabor inigualável ambiente ótimo cabe qualquer ocasião valor pouco alto pro tipo prato considerando costelinha perfeita,2014
1861,1861,Costelinha perfeita,Eu amo a costelinha do Outback Steakhouse. O pão de lá também é o melhor. O que eu não gosto é que geralmente esperamos muito para conseguir uma mesa. O lugar é sempre cheio.,1,amo costelinha outback steakhouse pão melhor gosto geralmente esperamos conseguir mesa lugar sempre cheio,costelinha perfeita,amo costelinha outback steakhouse pão melhor gosto geralmente esperamos conseguir mesa lugar sempre cheio costelinha perfeita,2014
1862,1862,Perfeito,"Ambiente calmo, bom para confraternizações e reunioes com familiares. A comido é um pouco cara, mas vale muita a pena.",1,ambiente calmo bom confraternizações reunioes familiares comido pouco cara vale muita pena,perfeito,ambiente calmo bom confraternizações reunioes familiares comido pouco cara vale muita pena perfeito,2014
1863,1863,"Comida muito boa, mas inimiga da dieta","Bom lugar para ir comer com os amigos ou comemorar um aniversario. Pratos, sobremesas e bebidas muito boas. Além dos pratos, sobremesas e bebidas mais tradicionais, recomendo a caipirinha de uva com manjericão. Restaurante pouco recomendado para quem está de dieta, no entanto.",1,bom lugar comer amigos comemorar aniversario pratos sobremesas bebidas boas além pratos sobremesas bebidas tradicionais recomendo caipirinha uva manjericão restaurante pouco recomendado dieta entanto,comida boa inimiga dieta,bom lugar comer amigos comemorar aniversario pratos sobremesas bebidas boas além pratos sobremesas bebidas tradicionais recomendo caipirinha uva manjericão restaurante pouco recomendado dieta entanto comida boa inimiga dieta,2014
1864,1864,Ô Restaurante,"Restaurante muito bom, ótimo atendimento sem contar os pratos deliciosos servidos, sem falar do chopp que desce redondo.",1,restaurante bom ótimo atendimento contar pratos deliciosos servidos falar chopp desce redondo,restaurante,restaurante bom ótimo atendimento contar pratos deliciosos servidos falar chopp desce redondo restaurante,2014
1865,1865,Indispensável nas comemorações,Meus filhos adoram. Boa carne e excelentes sobremesas em um clima aconchegante e com boa música. Atendimento atencioso e fartura nos pratos.,1,filhos adoram boa carne excelentes sobremesas clima aconchegante boa música atendimento atencioso fartura pratos,indispensável comemorações,filhos adoram boa carne excelentes sobremesas clima aconchegante boa música atendimento atencioso fartura pratos indispensável comemorações,2014
1866,1866,Ambiente maravilhoso,"Além do ambiente aconchegante a comida é gostosa e os preços são justos. Vale a pena conhecer, lá atende todos os gostos: Carnes, saladas, peixes e aquela sobremesa irresistível.",1,além ambiente aconchegante comida gostosa preços justos vale pena conhecer atende todos gostos carnes saladas peixes sobremesa irresistível,ambiente maravilhoso,além ambiente aconchegante comida gostosa preços justos vale pena conhecer atende todos gostos carnes saladas peixes sobremesa irresistível ambiente maravilhoso,2014
1867,1867,excelente,"formos jantar numa sexta feira saborear uma costela de porca euma cebola crocante maravilhosa,não deixe de ir e imperdivél.",1,jantar sexta feira saborear costela porca euma cebola crocante maravilhosa deixe imperdivél,excelente,jantar sexta feira saborear costela porca euma cebola crocante maravilhosa deixe imperdivél excelente,2014
1868,1868,Jamais esquecerei,"Sem dúvida a melhor costelinha do mundo! Ambiente muito aconchegante, mas tá sempre lotado e não faz reserva, então é preciso chegar cedo e ter paciência. O atendimento é bom e o cardápio é bem variado.",1,dúvida melhor costelinha mundo ambiente aconchegante sempre lotado faz reserva então preciso chegar cedo ter paciência atendimento bom cardápio bem variado,jamais esquecerei,dúvida melhor costelinha mundo ambiente aconchegante sempre lotado faz reserva então preciso chegar cedo ter paciência atendimento bom cardápio bem variado jamais esquecerei,2014
1869,1869,Cardápio picante,"Já fui em várias filiais do Outback no Brasil e noutros países. De todos os locais a filial de BSB do Parkshopping é a que mais capricha na pimenta, praticamente em todos os pratos. A comida segue o padrão da rede, além do chopp bastante...Mais",1,várias filiais outback brasil noutros países todos locais filial bsb parkshopping capricha pimenta praticamente todos pratos comida segue padrão rede além chopp bastante,cardápio picante,várias filiais outback brasil noutros países todos locais filial bsb parkshopping capricha pimenta praticamente todos pratos comida segue padrão rede além chopp bastante cardápio picante,2014
1870,1870,"Ambiente Bom, Comida nem tanto...","Restaurante bem localizado e com ambiente padrão da rede. A comida, entretanto, ficou abaixo das minhas expectativas, não vale o preço cobrado. Relação custo/benefício é negativa, portanto.",0,restaurante bem localizado ambiente padrão rede comida entretanto ficou abaixo expectativas vale preço cobrado relação custo benefício negativa portanto,ambiente bom comida tanto,restaurante bem localizado ambiente padrão rede comida entretanto ficou abaixo expectativas vale preço cobrado relação custo benefício negativa portanto ambiente bom comida tanto,2014
1871,1871,Comida tipo american bar,"Restaurante possui bom cardapio de comidas. O chop eh muito bom, numca caneca grade - que não tem comparacao em outros locais da cidade.",1,restaurante possui bom cardapio comidas chop bom numca caneca grade comparacao outros locais cidade,comida tipo american bar,restaurante possui bom cardapio comidas chop bom numca caneca grade comparacao outros locais cidade comida tipo american bar,2014
1872,1872,Outback é sempre Outback,"Excelente atendimento e localização em Brasília. Padrão da maioria dos restaurantes da rede, porém, os preços do de Brasília diferenciam muito dos outros: são mais caros!!",1,excelente atendimento localização brasília padrão maioria restaurantes rede porém preços brasília diferenciam outros caros,outback sempre outback,excelente atendimento localização brasília padrão maioria restaurantes rede porém preços brasília diferenciam outros caros outback sempre outback,2014
1873,1873,Costela inigualável; agradável ambiente,"Pensei em desistir em virtude da grande demora por uma mesa para sete lugares - esperamos mais de uma hora em plena 4ª feira!!! Mas a visão dos pratos e o cheiro da comida, assim como o fato de servirem chopes e outras coisas (tradicional...Mais",1,pensei desistir virtude grande demora mesa sete lugares esperamos hora plena feira visão pratos cheiro comida assim fato servirem chopes outras coisas tradicional,costela inigualável agradável ambiente,pensei desistir virtude grande demora mesa sete lugares esperamos hora plena feira visão pratos cheiro comida assim fato servirem chopes outras coisas tradicional costela inigualável agradável ambiente,2014
1874,1874,Adoooro!!!,Bom lugar para reunir a turma para um happy hour . A famosa costelinha e sua aquela cebola maravilhosa faz  nossa dieta ir pro espaço sem dor na consciência. Pelo menos uma vez na semana é obrigação quebrar a dieta ..rsrsrsr....vale a pena sempre ir...Mais,1,bom lugar reunir turma happy hour famosa costelinha cebola maravilhosa faz dieta pro espaço dor consciência menos vez semana obrigação quebrar dieta rsrsrsr vale pena sempre,adoooro,bom lugar reunir turma happy hour famosa costelinha cebola maravilhosa faz dieta pro espaço dor consciência menos vez semana obrigação quebrar dieta rsrsrsr vale pena sempre adoooro,2014
1875,1875,Delícioso,"Ótimo atendimento e ambiente agradável. A comida chega rápido, mas chega um pouco fria. A cebola empanada tem que estar no cardápio, uhumm!!!",1,ótimo atendimento ambiente agradável comida chega rápido chega pouco fria cebola empanada estar cardápio uhumm,delícioso,ótimo atendimento ambiente agradável comida chega rápido chega pouco fria cebola empanada estar cardápio uhumm delícioso,2014
1876,1876,Delícia!,"Adoro a comida e o ambiente. O pãozinho quente de entrada é uma delícia, assim como a cebola empanada...humm. Vale muito conhecer!",1,adoro comida ambiente pãozinho quente entrada delícia assim cebola empanada humm vale conhecer,delícia,adoro comida ambiente pãozinho quente entrada delícia assim cebola empanada humm vale conhecer delícia,2014
1877,1877,Muito Bom,"Pra quem gosta de carne, o lugar é excelente. comida australiana, ótimos pratos e porções generosas, a decoração dark torna o lugar mais intimista. recomendo.",1,pra gosta carne lugar excelente comida australiana ótimos pratos porções generosas decoração dark torna lugar intimista recomendo,bom,pra gosta carne lugar excelente comida australiana ótimos pratos porções generosas decoração dark torna lugar intimista recomendo bom,2014
1878,1878,O pior serviço do Brasil,"Adoro a rede e já frequentei o outback em diferentes cidades, mas o do ParkShopping de Brasília consegue ser o pior do Brasil de longe. Não pela comida ou decoração, que é basicamente a mesma em todas as franquias, mas pelo PÉSSIMO atendimento prestado. Primeiro...Mais",0,adoro rede frequentei outback diferentes cidades parkshopping brasília consegue ser pior brasil longe comida decoração basicamente mesma todas franquias péssimo atendimento prestado primeiro,pior serviço brasil,adoro rede frequentei outback diferentes cidades parkshopping brasília consegue ser pior brasil longe comida decoração basicamente mesma todas franquias péssimo atendimento prestado primeiro pior serviço brasil,2014
1879,1879,Muito bom,"Sempre muito cheio, a opção de BSB tem um clima agradável. Na parte externa do restaurante, é muito gostoso à noite. A batata frita é sempre uma boa pedida",1,sempre cheio opção bsb clima agradável parte externa restaurante gostoso noite batata frita sempre boa pedida,bom,sempre cheio opção bsb clima agradável parte externa restaurante gostoso noite batata frita sempre boa pedida bom,2014
1880,1880,Muito bom,"É um ótimo lugar!!! As comidas são diferentes, porém, muito saborosas. Esse restaurante é Australiano e a decoração é toda voltada para a Austrália e é um ambiente mais escuro, muito legal! Vale a pena conferir!",1,ótimo lugar comidas diferentes porém saborosas restaurante australiano decoração toda voltada austrália ambiente escuro legal vale pena conferir,bom,ótimo lugar comidas diferentes porém saborosas restaurante australiano decoração toda voltada austrália ambiente escuro legal vale pena conferir bom,2014
1881,1881,Comida com gosto,"Bão demais. A carne é suculenta o tempero é no grau, a porção é generosa, o atendimento é vip, o ambiente é agradabilíssimo. Vale a pena.",1,bão demais carne suculenta tempero grau porção generosa atendimento vip ambiente agradabilíssimo vale pena,comida gosto,bão demais carne suculenta tempero grau porção generosa atendimento vip ambiente agradabilíssimo vale pena comida gosto,2014
1882,1882,happy hour,"excelente barzinho para encontrar amigos e botar as conversas em dia. o preço é bem justo e ele faz jus a sua fama, principalmente sobre a cebola!!!! delicia.",1,excelente barzinho encontrar amigos botar conversas dia preço bem justo faz jus fama principalmente sobre cebola delicia,happy hour,excelente barzinho encontrar amigos botar conversas dia preço bem justo faz jus fama principalmente sobre cebola delicia happy hour,2014
1883,1883,muito bom,"É sempre muito bom, fica aberto direto nos finais de semana, o que proporciona um almoço fora de hora, se você quiser.",1,sempre bom fica aberto direto finais semana proporciona almoço hora quiser,bom,sempre bom fica aberto direto finais semana proporciona almoço hora quiser bom,2014
1884,1884,"Se tiver paciência, vale a pena","O Outback é excelente. Costumamos ir com alguma frequência para comemorar aniversários e tal. Normalmente, comemos batata e costelinha de porco (ribs). Refil de bebida também vale a pena. Já comemos as onion rings, mas não curtimos muito não. O sorvete é delicioso.

O problema...Mais",1,outback excelente costumamos alguma frequência comemorar aniversários tal normalmente comemos batata costelinha porco ribs refil bebida vale pena comemos onion rings curtimos sorvete delicioso problema,paciência vale pena,outback excelente costumamos alguma frequência comemorar aniversários tal normalmente comemos batata costelinha porco ribs refil bebida vale pena comemos onion rings curtimos sorvete delicioso problema paciência vale pena,2014
1885,1885,Sempre uma ótima opção,Melhor opção entre restaurantes steakhouses. Pratos sempre bem feitos e bem servidos. Atendimento da melhor qualidade. E chopps bem gelados.,1,melhor opção restaurantes steakhouses pratos sempre bem feitos bem servidos atendimento melhor qualidade chopps bem gelados,sempre ótima opção,melhor opção restaurantes steakhouses pratos sempre bem feitos bem servidos atendimento melhor qualidade chopps bem gelados sempre ótima opção,2014
1886,1886,Gostoso demais,"O negócio aqui é o seguinte: tem que comer a costela no molho barbecue, o negócio é bom demais e olhe que não sou fã de carne. Pra diminuir a culpa pede uma ceasar salad para acompanhar. Dá pra duas pessoas comerem acavaladamente...rsrsrsrsrs",1,negócio aqui seguinte comer costela molho barbecue negócio bom demais olhe carne pra diminuir culpa pede ceasar salad acompanhar pra duas pessoas comerem acavaladamente rsrsrsrsrs,gostoso demais,negócio aqui seguinte comer costela molho barbecue negócio bom demais olhe carne pra diminuir culpa pede ceasar salad acompanhar pra duas pessoas comerem acavaladamente rsrsrsrsrs gostoso demais,2014
1887,1887,Muito bom!,"Outback sempre mantendo o seu excelente padrão, ótima opção tanto para almoçar quanto jantar com a família, para quem gosta de pescado recomendo o prato South American Salmon, para salada recomendo a Grilled Chicken Caesar Salad e como aperitivo para acompanhar o chop, a famosa...Mais",1,outback sempre mantendo excelente padrão ótima opção tanto almoçar quanto jantar família gosta pescado recomendo prato south american salmon salada recomendo grilled chicken caesar salad aperitivo acompanhar chop famosa,bom,outback sempre mantendo excelente padrão ótima opção tanto almoçar quanto jantar família gosta pescado recomendo prato south american salmon salada recomendo grilled chicken caesar salad aperitivo acompanhar chop famosa bom,2014
1888,1888,Vale a pena esperar,"Todos os pratos são muito bons, mas o carro-chefe da casa é a costelinha ao molho. Para quem gosta, tem o melhor chopp escuro da cidade, que fica ainda melhor no Billabong Hour. O melhor horário para chegar e sentar é por volta das 23:00....Mais",1,todos pratos bons carro chefe casa costelinha molho gosta melhor chopp escuro cidade fica ainda melhor billabong hour melhor horário chegar sentar volta,vale pena esperar,todos pratos bons carro chefe casa costelinha molho gosta melhor chopp escuro cidade fica ainda melhor billabong hour melhor horário chegar sentar volta vale pena esperar,2014
1889,1889,Camarão diferente,"Recomendo o novo petisco: seis camarões grandes crocantes, com um molho doce muito saboroso feito de geleia de laranja picante. Prato para 1 pessoa. O preço é honesto, o prato é muiiito bom.",1,recomendo novo petisco seis camarões grandes crocantes molho doce saboroso feito geleia laranja picante prato pessoa preço honesto prato muiiito bom,camarão diferente,recomendo novo petisco seis camarões grandes crocantes molho doce saboroso feito geleia laranja picante prato pessoa preço honesto prato muiiito bom camarão diferente,2014
1890,1890,Muito bom,Comida excelente para almoço. Espaguete com camarão e a coatelinha de porco estavam uma delícia.  Chá de pêssego para acompanhar também recomendo.,1,comida excelente almoço espaguete camarão coatelinha porco delícia chá pêssego acompanhar recomendo,bom,comida excelente almoço espaguete camarão coatelinha porco delícia chá pêssego acompanhar recomendo bom,2014
1891,1891,"Muito bom, mas paciência é importante","É um restaurante excelente, as comidas são muito gostosas. Mas se for, paciência para esperar pois sempre é muito cheio. E justamente por estar muito cheio o atendimento não está dos melhores!",1,restaurante excelente comidas gostosas paciência esperar pois sempre cheio justamente estar cheio atendimento melhores,bom paciência importante,restaurante excelente comidas gostosas paciência esperar pois sempre cheio justamente estar cheio atendimento melhores bom paciência importante,2014
1892,1892,Muito bom se tiver com paciência para esperar,"A comida é excelente, os drinks também. O problema é a espera. Nossa, eu sempre fico por volta de 1 hora esperando para sentar em uma mesa, e quando sento na mesa, mais um tempão pra comida chegar. E aquele pãozinho que oferecem é legal,...Mais",1,comida excelente drinks problema espera sempre fico volta hora esperando sentar mesa sento mesa tempão pra comida chegar pãozinho oferecem legal,bom paciência esperar,comida excelente drinks problema espera sempre fico volta hora esperando sentar mesa sento mesa tempão pra comida chegar pãozinho oferecem legal bom paciência esperar,2014
1893,1893,Boa comida e bom ambiente,"Para quem aprecia uma boa comida, a carne vermelha, a costela suína, entre outras, o Steakhouse é uma ótima opção, sem falar nos aperitivos batatas e cebolas fritas, drinks e sobremesas também são uma ótima pedida. O local é muito agradável. A espera pode ser...Mais",1,aprecia boa comida carne vermelha costela suína outras steakhouse ótima opção falar aperitivos batatas cebolas fritas drinks sobremesas ótima pedida local agradável espera pode ser,boa comida bom ambiente,aprecia boa comida carne vermelha costela suína outras steakhouse ótima opção falar aperitivos batatas cebolas fritas drinks sobremesas ótima pedida local agradável espera pode ser boa comida bom ambiente,2014
1894,1894,outback é sempre uma festa!,Náo deixe de pedir a famosa cebola de entrada. É divina e vai muito bem com o steak....peça tambem uma cerveja gelada e sinta-se no céu,1,náo deixe pedir famosa cebola entrada divina vai bem steak peça tambem cerveja gelada sinta céu,outback sempre festa,náo deixe pedir famosa cebola entrada divina vai bem steak peça tambem cerveja gelada sinta céu outback sempre festa,2014
1895,1895,Muito bom,Um dos meus preferidos. Gosto da Costela com barbecue. O atendimento geralmente é muito bom também. Fui no meu aniversário e ganhei uma sobremesa de presente. O lado ruim é que quase sempre está cheio e é preciso ficar na fila.,1,preferidos gosto costela barbecue atendimento geralmente bom aniversário ganhei sobremesa presente lado ruim quase sempre cheio preciso ficar fila,bom,preferidos gosto costela barbecue atendimento geralmente bom aniversário ganhei sobremesa presente lado ruim quase sempre cheio preciso ficar fila bom,2014
1896,1896,Boa comida,"A comida é ótima!! A cebola então, sensacional, mesmo para quem não gosta de cebola. Os garçons são ótimos, muito prestativos, a comida chega rápido. O problema maior é a demora pra se conseguir uma mesa, principalmente no jantar, demora muito. Eles podiam ampliar o...Mais",1,comida ótima cebola então sensacional gosta cebola garçons ótimos prestativos comida chega rápido problema maior demora pra conseguir mesa principalmente jantar demora podiam ampliar,boa comida,comida ótima cebola então sensacional gosta cebola garçons ótimos prestativos comida chega rápido problema maior demora pra conseguir mesa principalmente jantar demora podiam ampliar boa comida,2014
1897,1897,Comida excelente e ambiente super agradável,"Para um jantar com amigos, a dois, romântico ou simplemente para um happy hour é um lugar excelente! A comida é impecavelmente gostosa, chopp gelado e saboroso e atendimento muito bom. Só costumar lotar de vez em quando e ter que esperar por mesas, mas...Mais",1,jantar amigos dois romântico simplemente happy hour lugar excelente comida impecavelmente gostosa chopp gelado saboroso atendimento bom costumar lotar vez ter esperar mesas,comida excelente ambiente super agradável,jantar amigos dois romântico simplemente happy hour lugar excelente comida impecavelmente gostosa chopp gelado saboroso atendimento bom costumar lotar vez ter esperar mesas comida excelente ambiente super agradável,2014
1898,1898,Uma delícia,"Comida maravilhosa, porções generosas, atendimento prestativo, dependendo da quantidade de pessoas não é tão rápido quanto gostaríamos. O ambiente é muito bom, da pra ter um jantar ou almoço agradável com a família, amigos ou com o namorado. Os drinks são excelentes também!",1,comida maravilhosa porções generosas atendimento prestativo dependendo quantidade pessoas tão rápido quanto gostaríamos ambiente bom pra ter jantar almoço agradável família amigos namorado drinks excelentes,delícia,comida maravilhosa porções generosas atendimento prestativo dependendo quantidade pessoas tão rápido quanto gostaríamos ambiente bom pra ter jantar almoço agradável família amigos namorado drinks excelentes delícia,2014
1899,1899,Humm!,Uma culinária de excelência. Ótima opção pra se reunir com os amigos ou até mesmo pra um jantarzinho romântico. Super recomendo!,1,culinária excelência ótima opção pra reunir amigos pra jantarzinho romântico super recomendo,humm,culinária excelência ótima opção pra reunir amigos pra jantarzinho romântico super recomendo humm,2014
1900,1900,Boa comida americana,"Para quem aprecia uma boa carne com fartura o Steakhouse é uma ótima pedida. A batata, drinks e sobremesas também são uma ótima pedida. O local é muito agradável. A espera pode ser longa dependendo do horário.",1,aprecia boa carne fartura steakhouse ótima pedida batata drinks sobremesas ótima pedida local agradável espera pode ser longa dependendo horário,boa comida americana,aprecia boa carne fartura steakhouse ótima pedida batata drinks sobremesas ótima pedida local agradável espera pode ser longa dependendo horário boa comida americana,2014
1901,1901,Serviço Demorado,Demoramos bastante para sermos atendidos e a comida tem um gosto muito forte de alho. Você fica lembrando da comida o resto do dia.,0,demoramos bastante sermos atendidos comida gosto forte alho fica lembrando comida resto dia,serviço demorado,demoramos bastante sermos atendidos comida gosto forte alho fica lembrando comida resto dia serviço demorado,2014
1902,1902,Então....,O atendimento é muito bom e a comida é deliciosa como em todos os restaurantes da rede. Fiquei preocupada apenas com um fato: tinha muitos menores no ambiente e eles estavam bebendo. Havia um ou dois jovens que apreciam ter mais de 18 anos que...Mais,1,atendimento bom comida deliciosa todos restaurantes rede fiquei preocupada apenas fato muitos menores ambiente bebendo havia dois jovens apreciam ter anos,então,atendimento bom comida deliciosa todos restaurantes rede fiquei preocupada apenas fato muitos menores ambiente bebendo havia dois jovens apreciam ter anos então,2014
1903,1903,Melhor de Brasília,"Comida excelente e ótimo atendimento, funcionários atenciosos. O único defeito é o local ser muito disputado, tendo filas de espera gigante.",1,comida excelente ótimo atendimento funcionários atenciosos único defeito local ser disputado tendo filas espera gigante,melhor brasília,comida excelente ótimo atendimento funcionários atenciosos único defeito local ser disputado tendo filas espera gigante melhor brasília,2014
1904,1904,A qualidade realmente decaiu,"Já escrevi uma avaliação aqui na qual eu ressaltava os pontos positivos do Outback. Porém a qualidade caiu absurdamente, principalmente em dia de lotação máxima, como quinta e sexta e fins de semana. Nesses dias cheios, o garçom mal aparece na sua mesa, os pratos...Mais",0,escrevi avaliação aqui ressaltava pontos positivos outback porém qualidade caiu absurdamente principalmente dia lotação máxima quinta sexta fins semana nesses dias cheios garçom mal aparece mesa pratos,qualidade realmente decaiu,escrevi avaliação aqui ressaltava pontos positivos outback porém qualidade caiu absurdamente principalmente dia lotação máxima quinta sexta fins semana nesses dias cheios garçom mal aparece mesa pratos qualidade realmente decaiu,2014
1905,1905,Adoro,Adoro ir no outback para tomar drinks e apreciar aperitivos e pratos deliciosos. Eu sempre peço a cebola empanada (Bloomin' Onion) e a costelinha ao molho barbecue (Ribs on the barbie).,1,adoro outback tomar drinks apreciar aperitivos pratos deliciosos sempre peço cebola empanada bloomin onion costelinha molho barbecue ribs the barbie,adoro,adoro outback tomar drinks apreciar aperitivos pratos deliciosos sempre peço cebola empanada bloomin onion costelinha molho barbecue ribs the barbie adoro,2014
1906,1906,Delicioso Chopp,Até as 20h paga-se 50% do valor do chopp. Não deixe de experimentar a cebola e as costelinhas ao molho barbecue. Imperdível!,1,20h paga valor chopp deixe experimentar cebola costelinhas molho barbecue imperdível,delicioso chopp,20h paga valor chopp deixe experimentar cebola costelinhas molho barbecue imperdível delicioso chopp,2014
1907,1907,Carne apenas razoável,"A casa costuma estar cheia mas dessa vez fomos durante a semana para almoçar e o movimento estava tranquilo. Eu e minha esposa optamos pelo menu do almoço, que inclui uma entrada e a carne com um acompanhamento. A sopa de milho com bacon esta...Mais",0,casa costuma estar cheia dessa vez durante semana almoçar movimento tranquilo esposa optamos menu almoço inclui entrada carne acompanhamento sopa milho bacon,carne apenas razoável,casa costuma estar cheia dessa vez durante semana almoçar movimento tranquilo esposa optamos menu almoço inclui entrada carne acompanhamento sopa milho bacon carne apenas razoável,2014
1908,1908,Maravilho!,"Fomos no outback para jantar e pedimos a famosa costelinha de porco. Estava maravilhosa, como sempre! O ambiente agradável e atendimento especial. Pena que estava cheio, como sempre. Mas a espera vale a pena. O preço é justo pela qualidade da comida.",1,outback jantar pedimos famosa costelinha porco maravilhosa sempre ambiente agradável atendimento especial pena cheio sempre espera vale pena preço justo qualidade comida,maravilho,outback jantar pedimos famosa costelinha porco maravilhosa sempre ambiente agradável atendimento especial pena cheio sempre espera vale pena preço justo qualidade comida maravilho,2014
1909,1909,Ambiente Agradável,"Pratos deliciosos. Atendentes educados e bem treinados. O local não é grande. Dependendo da quantidade de pessoas na casa, o pedido demora. Não tem coca, só pepsi. Os anéis de cebola são muito gostosos. Dificilmente encontra-se lugar para estacionar que não seja no estacionamento pago.",1,pratos deliciosos atendentes educados bem treinados local grande dependendo quantidade pessoas casa pedido demora coca pepsi anéis cebola gostosos dificilmente encontra lugar estacionar estacionamento pago,ambiente agradável,pratos deliciosos atendentes educados bem treinados local grande dependendo quantidade pessoas casa pedido demora coca pepsi anéis cebola gostosos dificilmente encontra lugar estacionar estacionamento pago ambiente agradável,2014
1910,1910,Adoroooooooo,"O Outback é um lugar que muitos em Brasília doram ir, não só para jantar, para para um happy hour. Excelente atendimento, excelentes pratos, chopinho gelado, espaço agradável. Quem mora aqui já sabe, mas quem vier a passeio, eu recomendo como um dos lugares imperdíveis....Mais",1,outback lugar muitos brasília doram jantar happy hour excelente atendimento excelentes pratos chopinho gelado espaço agradável mora aqui sabe vier passeio recomendo lugares imperdíveis,adoroooooooo,outback lugar muitos brasília doram jantar happy hour excelente atendimento excelentes pratos chopinho gelado espaço agradável mora aqui sabe vier passeio recomendo lugares imperdíveis adoroooooooo,2014
1911,1911,Outback em qualquer lugar!!!,"Seja em São Paulo ou na Capital federal outback em qualquer lugar é sensacional, fizemos um confraternização com o pessoal da empresa é sempre muito bom !!! Dessa vez pedi um hambúrguer que foi maravilhoso acompanhado de onion rings que é tradição !!! Sensacional",1,paulo capital federal outback qualquer lugar sensacional fizemos confraternização pessoal empresa sempre bom dessa vez pedi hambúrguer maravilhoso acompanhado onion rings tradição sensacional,outback qualquer lugar,paulo capital federal outback qualquer lugar sensacional fizemos confraternização pessoal empresa sempre bom dessa vez pedi hambúrguer maravilhoso acompanhado onion rings tradição sensacional outback qualquer lugar,2014
1912,1912,Excelente,"É um restaurante aconchegando, com um atendimento ótimo, além de uma ótima refeição. Ótimo lugar para um  happy hour.",1,restaurante aconchegando atendimento ótimo além ótima refeição ótimo lugar happy hour,excelente,restaurante aconchegando atendimento ótimo além ótima refeição ótimo lugar happy hour excelente,2014
